customer_nr,mcc,hr_arvl_tusc,day_of_wk_arvl_tusc,mon_arvl_tusc,day_arvl_tusc,loc_arvl_tusc,hr_arvl_italy,day_of_wk_arvl_italy,mon_arvl_italy,day_arvl_italy,loc_arvl_italy,locs_outside_tuscany,unique_locs_outside_tuscany,start_lat,start_lon,end_lat,end_lon,hrs_in_italy,hrs_in_tusc,avg_lat,avg_lon,top_lat,top_lon,std_lat,std_lon,hrs_outside_tuscany,start_lat_tusc,start_lon_tusc,num_unique_loc_in_tusc,num_loc_in_tusc,num_unique_loc_in_italy,num_loc_in_italy,st_time,en_time,total_time,forest,water,river,park,arezzo,florence,grosseto,livorno,lucca,pisa,pistoia,siena,coast,num_attrs,country,label
8961480.0,216.0,14.0,3.0,1.0,3.0,57080012.0,8.0,3.0,1.0,3.0,2526232.0,233.0,144.0,46.525,13.6143,46.9905,11.4996,32.0,20.0,44.474077,11.357663,43.8133,11.1733,0.940221,0.677816,12.0,44.0757,11.2259,60.0,335.0,204.0,568.0,1514967540000000000,1515085320000000000,1183.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,Hungary,2.0
8972167.0,216.0,9.0,4.0,1.0,4.0,57651011.0,0.0,4.0,1.0,4.0,37844011.0,298.0,119.0,45.8858,13.2535,44.8775,11.6036,71.0,45.0,43.014045,12.86126,41.5078,13.7475,1.464311,0.869478,26.0,43.9462,11.2178,47.0,66.0,166.0,364.0,1515024240000000000,1515282660000000000,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8972887.0,216.0,10.0,5.0,1.0,5.0,57080012.0,0.0,5.0,1.0,5.0,39290032.0,655.0,307.0,45.4839,12.2344,45.819,8.9939,110.0,95.0,43.209805,11.787106,41.9079,12.5057,0.949355,0.687708,15.0,44.0757,11.2259,257.0,1122.0,564.0,1777.0,1515110640000000000,1515506700000000000,3541.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
8983369.0,216.0,13.0,3.0,1.0,10.0,59995032.0,13.0,3.0,1.0,10.0,59995032.0,0.0,0.0,43.7012,10.4012,43.7804,11.2933,58.0,58.0,43.781328,11.269371,43.7804,11.2933,0.02016,0.102807,0.0,43.7012,10.4012,50.0,245.0,50.0,245.0,1515591360000000000,1515800700000000000,2825.0,0.0,0.0,0.0,0.0,0.0,2777.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,Hungary,0.0
9026393.0,216.0,20.0,5.0,1.0,19.0,59995032.0,20.0,5.0,1.0,19.0,59995032.0,0.0,0.0,43.7012,10.4012,43.7012,10.4012,113.0,113.0,43.764945,10.779931,43.7766,11.2478,0.054779,0.389955,0.0,43.7012,10.4012,200.0,1051.0,200.0,1051.0,1516393500000000000,1516802880000000000,4959.0,0.0,0.0,0.001361270627932652,2.29142055997844e-06,0.0,1926.0,0.0,0.0,1072.0,1961.0,0.0,0.0,0.0,13.0,Hungary,2.0
9027661.0,216.0,11.0,6.0,1.0,20.0,3057471.0,11.0,6.0,1.0,20.0,3057471.0,1.0,1.0,43.9159,11.2078,45.8858,13.2535,10.0,6.0,43.826542,10.987785,43.9592,11.2132,0.089946,0.324753,4.0,43.9159,11.2078,28.0,32.0,29.0,33.0,1516448760000000000,1516486500000000000,552.0,0.0,0.0,0.0002843756879370212,0.00014862706475085715,0.0,103.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,Hungary,0.0
9027710.0,216.0,9.0,3.0,1.0,17.0,57340012.0,0.0,3.0,1.0,17.0,39351013.0,1846.0,388.0,45.8064,12.885,44.4668,11.2742,215.0,201.0,44.395882,13.08479,45.7006,13.8342,1.562123,0.646726,14.0,43.9908,11.2144,104.0,498.0,492.0,2344.0,1516147260000000000,1516924680000000000,10503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
9009389.0,216.0,10.0,0.0,1.0,14.0,3032012.0,10.0,0.0,1.0,14.0,3032012.0,0.0,0.0,43.7714,11.254,43.7011,10.7488,8.0,8.0,43.771119,11.252146,43.7714,11.254,0.052892,0.348674,0.0,43.7714,11.254,3.0,3.0,3.0,3.0,1515925380000000000,1515957300000000000,530.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8977512.0,216.0,1.0,5.0,1.0,12.0,2658892.0,0.0,5.0,1.0,12.0,38046042.0,2479.0,664.0,45.0092,12.2168,46.4936,13.5681,670.0,661.0,46.195677,13.51112,46.525,13.6143,1.715884,1.181517,9.0,44.5548,12.2833,198.0,732.0,862.0,3211.0,1515716400000000000,1518131640000000000,37178.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,Hungary,2.0
8978920.0,216.0,16.0,3.0,1.0,10.0,3041552.0,12.0,3.0,1.0,10.0,49058033.0,104.0,45.0,44.5307,11.3113,43.8737,11.102,66.0,63.0,43.905942,11.107229,43.8781,11.0949,0.228993,0.083572,3.0,44.0451,11.1551,62.0,557.0,107.0,661.0,1515588960000000000,1515828780000000000,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3795958.0,216.0,18.0,6.0,12.0,23.0,3626601.0,14.0,6.0,12.0,23.0,2506037.0,77.0,44.0,45.8174,13.1431,45.0999,7.6824,129.0,114.0,42.621547,11.802773,42.2439,12.2128,1.24511,2.070147,15.0,43.9159,11.2078,11.0,12.0,55.0,89.0,1514039160000000000,1514505120000000000,7489.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0,0.0,0.0,Hungary,1.0
3815936.0,216.0,2.0,4.0,12.0,28.0,57080012.0,0.0,4.0,12.0,28.0,38166011.0,276.0,149.0,45.3217,11.8267,45.9134,13.3204,95.0,80.0,42.926862,12.109362,41.9003,12.503,1.298298,0.562916,15.0,44.0757,11.2259,73.0,119.0,222.0,395.0,1514419500000000000,1514763540000000000,4549.0,0.0,0.0,0.0,4.280316612516e-05,0.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
3729546.0,216.0,19.0,6.0,12.0,23.0,59767033.0,0.0,6.0,12.0,23.0,37162031.0,1489.0,224.0,45.8902,11.0329,44.4668,11.2742,167.0,143.0,42.919599,12.22719,42.3369,12.4544,1.400777,0.9956,24.0,43.7641,11.1651,116.0,674.0,340.0,2163.0,1513987200000000000,1514591880000000000,7982.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
3796570.0,216.0,18.0,3.0,12.0,27.0,3010391.0,14.0,3.0,12.0,27.0,38240011.0,106.0,75.0,45.8174,13.1431,45.9351,13.6106,141.0,133.0,43.919265,10.827778,43.8827,10.7693,0.561192,0.710712,8.0,43.9483,11.2151,158.0,252.0,233.0,358.0,1514386200000000000,1514896980000000000,7388.0,0.0,0.0,0.000818108151929286,0.0,239.0,508.0,0.0,0.0,146.0,275.0,717.0,120.0,22.0,0.0,Hungary,2.0
3744498.0,216.0,17.0,4.0,12.0,28.0,57080012.0,13.0,4.0,12.0,28.0,37844011.0,257.0,180.0,45.8858,13.2535,45.7006,13.8342,98.0,89.0,43.869707,11.02556,43.78,10.9125,0.563344,0.499407,9.0,44.0757,11.2259,252.0,1380.0,432.0,1637.0,1514466000000000000,1514820780000000000,4204.0,0.00787202827132397,0.0,0.0,0.0,0.0,194.0,0.0,0.0,60.0,115.0,0.0,141.0,0.0,0.0,Hungary,2.0
3765276.0,216.0,19.0,4.0,12.0,28.0,3652262.0,19.0,4.0,12.0,28.0,3652262.0,109.0,25.0,43.7835,11.2604,44.4961,11.3403,123.0,112.0,43.845584,11.267906,43.7835,11.2604,0.327938,0.045777,11.0,43.7835,11.2604,58.0,247.0,83.0,356.0,1514490660000000000,1514936640000000000,6992.0,0.0,0.0,0.00020008979921500548,2.29142055997844e-06,0.0,6309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Hungary,0.0
3797919.0,216.0,19.0,6.0,12.0,30.0,3626601.0,15.0,6.0,12.0,30.0,2526177.0,335.0,214.0,46.5058,13.5957,46.525,13.6143,96.0,88.0,43.902924,11.359613,43.7724,11.2838,0.611276,0.436935,8.0,43.9159,11.2078,192.0,2157.0,406.0,2492.0,1514646480000000000,1514995620000000000,3017.0,0.0,0.0,0.0,0.0,0.0,2607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
3797937.0,216.0,16.0,5.0,12.0,29.0,58353012.0,12.0,5.0,12.0,29.0,39807031.0,496.0,257.0,45.7006,13.8342,45.7006,13.8342,100.0,91.0,43.000119,11.918449,42.0018,12.6294,1.221814,0.774849,9.0,44.0209,11.2207,168.0,439.0,425.0,935.0,1514550840000000000,1514914140000000000,4579.0,0.0,0.0,0.0,0.0,22.0,89.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
3793018.0,216.0,20.0,3.0,11.0,22.0,3652191.0,20.0,3.0,11.0,22.0,3652191.0,0.0,0.0,43.7721,11.264,42.8547,11.6836,106.0,106.0,43.592565,11.286088,43.3229,11.3294,0.228506,0.197145,0.0,43.7721,11.264,20.0,32.0,20.0,32.0,1511382360000000000,1511764560000000000,6243.0,0.0,0.0,0.0,0.0,0.0,3732.0,0.0,0.0,0.0,0.0,0.0,2511.0,0.0,0.0,Hungary,0.0
3792852.0,216.0,10.0,4.0,12.0,28.0,3631302.0,0.0,4.0,12.0,28.0,2550102.0,134.0,81.0,45.7103,12.6152,45.8174,13.1431,111.0,97.0,42.587727,12.229035,41.8964,12.4395,1.504645,1.225039,14.0,44.0757,11.2259,55.0,77.0,136.0,211.0,1514419380000000000,1514819760000000000,5916.0,0.0,0.0,0.0,9.75912187653648e-05,0.0,178.0,0.0,771.0,0.0,91.0,0.0,0.0,0.0,0.0,Hungary,1.0
3772463.0,216.0,13.0,1.0,12.0,25.0,3631302.0,10.0,1.0,12.0,25.0,2506037.0,120.0,94.0,45.8174,13.1431,45.7992,13.3392,108.0,95.0,42.718158,12.079565,41.9121,12.4223,1.219429,0.708613,13.0,44.0757,11.2259,77.0,90.0,171.0,210.0,1514198760000000000,1514588040000000000,5681.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,0.0,28.0,133.0,0.0,0.0,0.0,0.0,Hungary,1.0
3736628.0,216.0,10.0,5.0,12.0,22.0,3641237.0,0.0,5.0,12.0,22.0,2604082.0,364.0,164.0,44.4161,12.1819,45.9255,13.6126,157.0,142.0,43.796178,10.941031,43.7738,11.2197,0.507505,0.600467,15.0,43.7026,12.0237,250.0,1477.0,414.0,1841.0,1513900800000000000,1514468940000000000,6586.0,0.0,0.0,0.0,0.0,82.0,1622.0,0.0,0.0,32.0,0.0,0.0,1429.0,28.0,0.0,Hungary,2.0
3736745.0,216.0,16.0,5.0,12.0,22.0,3655381.0,0.0,5.0,12.0,22.0,1505432.0,65.0,55.0,45.4076,10.1963,45.7041,13.7389,33.0,12.0,44.589774,10.410371,43.9159,11.2078,0.614147,1.254171,21.0,43.9374,10.2197,8.0,16.0,63.0,81.0,1513902600000000000,1514023560000000000,1306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3767552.0,216.0,11.0,0.0,12.0,24.0,3000041.0,11.0,0.0,12.0,24.0,2115322.0,9.0,5.0,44.2655,11.1575,41.8858,12.3886,33.0,19.0,43.777518,11.222488,43.7794,11.2556,0.732978,0.446909,14.0,44.029,11.1305,13.0,26.0,18.0,35.0,1514115300000000000,1514236200000000000,1951.0,0.0,0.0,0.0,0.0,0.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
3803293.0,216.0,19.0,6.0,12.0,30.0,58353041.0,15.0,6.0,12.0,30.0,2526234.0,349.0,237.0,46.525,13.6143,46.525,13.6143,97.0,88.0,43.900289,11.370418,43.7724,11.2838,0.713986,0.512073,9.0,44.0209,11.2207,187.0,1477.0,424.0,1826.0,1514646300000000000,1514995740000000000,4153.0,0.0,0.0,0.0,0.0,0.0,3816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2.0
3803076.0,216.0,17.0,3.0,12.0,27.0,3604122.0,11.0,3.0,12.0,27.0,2526232.0,407.0,289.0,46.525,13.6143,43.7981,11.187,150.0,144.0,41.987051,13.391687,40.6536,14.4078,1.642351,1.285259,6.0,43.9908,11.2144,121.0,257.0,410.0,664.0,1514375460000000000,1514915700000000000,7058.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
3822924.0,216.0,11.0,5.0,12.0,29.0,3627841.0,0.0,5.0,12.0,29.0,3531771.0,10.0,3.0,42.5425,12.0342,43.3229,11.3294,13.0,2.0,42.680352,11.909578,42.5421,12.0433,0.375016,0.374516,11.0,43.3179,11.3567,4.0,5.0,7.0,15.0,1514507100000000000,1514554020000000000,771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,Hungary,0.0
8230809.0,216.0,10.0,2.0,11.0,21.0,57080012.0,5.0,2.0,11.0,21.0,38314013.0,869.0,350.0,45.7919,13.5705,46.9905,11.4996,40.0,30.0,42.565459,13.086922,41.0093,14.3913,1.666912,1.25376,10.0,44.0757,11.2259,105.0,174.0,455.0,1043.0,1511241120000000000,1511386560000000000,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8198825.0,216.0,8.0,5.0,12.0,1.0,3615851.0,0.0,5.0,12.0,1.0,29147033.0,78.0,49.0,45.4986,9.1753,43.7977,11.1058,12.0,3.0,44.927347,9.899798,45.4986,9.1753,0.683744,0.95651,9.0,44.1192,11.4353,14.0,26.0,63.0,104.0,1512087420000000000,1512130740000000000,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8139839.0,216.0,22.0,3.0,11.0,22.0,3624339.0,20.0,3.0,11.0,22.0,3505415.0,9.0,8.0,42.0536,12.4049,43.893,10.2259,93.0,91.0,43.876959,10.246171,43.9584,10.1798,0.545436,0.537806,2.0,43.3686,10.6034,30.0,106.0,38.0,115.0,1511382300000000000,1511719380000000000,5491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,2705.0,0.0,Hungary,0.0
8230922.0,216.0,20.0,5.0,12.0,15.0,3656641.0,20.0,5.0,12.0,15.0,3656641.0,0.0,0.0,43.7039,10.3941,43.7012,10.4012,62.0,62.0,43.731854,10.414146,43.7256,10.4126,0.028961,0.025629,0.0,43.7039,10.3941,96.0,1653.0,96.0,1653.0,1513369080000000000,1513595820000000000,2618.0,0.0,0.0,0.0,0.00015836328166863385,0.0,0.0,0.0,0.0,23.0,2595.0,0.0,0.0,0.0,0.0,Hungary,2.0
8231200.0,216.0,6.0,5.0,12.0,8.0,3041552.0,1.0,5.0,12.0,8.0,2526238.0,1088.0,446.0,46.525,13.6143,46.525,13.6143,102.0,96.0,42.510815,12.439614,41.8976,12.464,1.613997,0.58529,6.0,44.0451,11.1551,135.0,243.0,581.0,1331.0,1512696120000000000,1513064100000000000,4312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8248420.0,216.0,9.0,2.0,12.0,12.0,3615854.0,1.0,2.0,12.0,12.0,27171012.0,339.0,185.0,45.5961,9.9667,45.5961,9.9667,70.0,50.0,42.975267,11.808314,41.9037,12.4846,1.567033,0.915713,20.0,44.1192,11.4353,40.0,47.0,225.0,386.0,1513041300000000000,1513294320000000000,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8214107.0,216.0,13.0,3.0,12.0,6.0,3656842.0,13.0,3.0,12.0,6.0,3656842.0,0.0,0.0,43.7012,10.4012,43.7012,10.4012,50.0,50.0,43.900115,10.849822,43.9395,10.9299,0.092854,0.273093,0.0,43.7012,10.4012,166.0,676.0,166.0,676.0,1512567720000000000,1512749460000000000,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1708.0,0.0,0.0,0.0,Hungary,0.0
8188490.0,216.0,18.0,1.0,12.0,4.0,3032202.0,0.0,1.0,12.0,4.0,1060151.0,27.0,25.0,45.4361,10.6062,45.4706,10.4425,47.0,24.0,44.641581,10.487665,43.8344,11.1529,0.652764,0.863631,23.0,44.0757,11.2259,4.0,6.0,29.0,33.0,1512347460000000000,1512518100000000000,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8213572.0,216.0,13.0,3.0,11.0,29.0,3620762.0,0.0,3.0,11.0,29.0,3646691.0,94.0,88.0,43.6254,13.3256,43.7904,7.545,39.0,21.0,43.634474,11.744447,43.5522,11.3891,0.398836,1.750875,18.0,43.2136,12.0115,28.0,54.0,116.0,148.0,1511913660000000000,1512054780000000000,1920.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8213577.0,216.0,22.0,0.0,12.0,10.0,3627918.0,8.0,0.0,12.0,10.0,1538087.0,80.0,64.0,45.6294,8.7136,40.8346,14.2531,36.0,22.0,43.018193,10.719693,42.5874,10.0991,1.843777,2.336272,14.0,43.0483,9.842,11.0,25.0,75.0,105.0,1512894480000000000,1513025160000000000,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8228339.0,216.0,13.0,3.0,12.0,6.0,59995032.0,13.0,3.0,12.0,6.0,59995032.0,34.0,25.0,43.7012,10.4012,43.7012,10.4012,168.0,168.0,43.467789,11.199951,43.4758,11.1692,0.109168,0.199704,0.0,43.7012,10.4012,180.0,1913.0,205.0,1947.0,1512568080000000000,1513172880000000000,5524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,Hungary,2.0
8153074.0,216.0,23.0,1.0,11.0,20.0,57080012.0,18.0,1.0,11.0,20.0,2516492.0,179.0,140.0,46.9905,11.4996,45.7006,13.8342,162.0,154.0,43.835735,11.241634,43.774,11.2626,0.626225,0.524308,8.0,44.0757,11.2259,287.0,889.0,427.0,1068.0,1511204040000000000,1511790240000000000,7474.0,0.0,0.0,0.0,0.0,0.0,6730.0,0.0,0.0,0.0,279.0,0.0,306.0,0.0,0.0,Hungary,2.0
8153142.0,216.0,13.0,5.0,11.0,10.0,3602102.0,0.0,5.0,11.0,10.0,69222031.0,260.0,80.0,41.9032,12.4769,42.2592,12.5511,47.0,30.0,42.837995,11.978986,43.223,11.8002,0.590164,0.404799,17.0,43.0425,11.9108,108.0,333.0,188.0,593.0,1510272240000000000,1510444740000000000,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8231614.0,216.0,11.0,0.0,12.0,10.0,57080012.0,0.0,0.0,12.0,10.0,38098032.0,56.0,18.0,45.0561,11.7809,43.5531,10.3011,19.0,8.0,44.404378,11.262936,45.0561,11.7809,0.64056,0.518758,11.0,44.0757,11.2259,21.0,33.0,39.0,89.0,1512864600000000000,1512934620000000000,480.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,Hungary,0.0
8151559.0,216.0,13.0,3.0,11.0,15.0,3008532.0,13.0,3.0,11.0,15.0,3008532.0,0.0,0.0,43.7012,10.4012,43.7212,10.9728,119.0,119.0,43.468368,11.081691,43.469,11.0433,0.094936,0.260252,0.0,43.7012,10.4012,20.0,63.0,20.0,63.0,1510753260000000000,1511184360000000000,7119.0,0.002949735439882954,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,62.0,0.0,1052.0,0.0,12.0,Hungary,0.0
8168319.0,216.0,12.0,3.0,11.0,22.0,3047292.0,4.0,3.0,11.0,22.0,2020571.0,39.0,26.0,46.525,13.6143,44.4508,12.215,18.0,1.0,44.706738,12.223611,44.4508,12.215,0.694802,0.458011,17.0,44.0797,11.6061,2.0,4.0,28.0,43.0,1511326740000000000,1511394180000000000,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8137312.0,216.0,17.0,4.0,11.0,9.0,3041562.0,16.0,4.0,11.0,9.0,2145052.0,24.0,21.0,44.2045,11.2159,44.7952,11.2821,30.0,13.0,44.607729,11.454493,43.8558,11.1226,0.654035,0.877056,17.0,43.8558,11.1226,2.0,2.0,23.0,26.0,1510246380000000000,1510354440000000000,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8975560.0,216.0,7.0,4.0,1.0,11.0,57080012.0,0.0,4.0,1.0,11.0,39351013.0,143.0,58.0,45.8064,12.885,45.9056,11.0464,47.0,30.0,44.048561,11.242337,42.7805,11.1009,1.185123,0.623085,17.0,44.0757,11.2259,76.0,230.0,134.0,373.0,1515629040000000000,1515801480000000000,1945.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8953497.0,216.0,15.0,2.0,1.0,2.0,3631302.0,11.0,2.0,1.0,2.0,2526238.0,48.0,45.0,46.525,13.6143,42.9481,10.7558,24.0,20.0,44.12403,11.000651,43.8827,10.7693,1.019133,0.973626,4.0,44.0757,11.2259,35.0,37.0,80.0,85.0,1514892360000000000,1514981820000000000,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,Hungary,0.0
8939540.0,216.0,1.0,3.0,1.0,3.0,3032253.0,1.0,3.0,1.0,3.0,3032253.0,117.0,75.0,43.7768,11.2611,45.4356,12.3383,46.0,41.0,43.950294,11.357047,43.7768,11.2611,0.488553,0.266869,5.0,43.7768,11.2611,92.0,762.0,167.0,879.0,1514941740000000000,1515110340000000000,1217.0,0.0,0.0,0.0,6.85886543998656e-06,0.0,1086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Hungary,2.0
8948898.0,216.0,15.0,3.0,12.0,27.0,3046973.0,15.0,3.0,12.0,27.0,3046973.0,0.0,0.0,44.2128,9.9739,44.4481,9.9258,11.0,11.0,44.213256,9.947192,44.2119,9.9472,0.100508,0.014653,0.0,44.2128,9.9739,4.0,15.0,4.0,15.0,1514390220000000000,1514432160000000000,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8995255.0,216.0,2.0,6.0,1.0,13.0,3010391.0,0.0,6.0,1.0,13.0,2563623.0,61.0,51.0,44.9851,11.672,45.8238,13.3369,32.0,27.0,43.574836,11.328064,43.2808,11.1998,0.81314,0.548974,5.0,43.9483,11.2151,19.0,21.0,70.0,82.0,1515803580000000000,1515921300000000000,1683.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,Hungary,0.0
8958271.0,216.0,9.0,4.0,12.0,28.0,3656197.0,9.0,4.0,12.0,28.0,3656197.0,1.0,1.0,43.5396,11.0272,43.3148,11.3281,28.0,28.0,43.768986,11.13666,43.8344,11.1529,0.14615,0.139273,0.0,43.5396,11.0272,15.0,20.0,16.0,21.0,1514454720000000000,1514555880000000000,1661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9004255.0,216.0,17.0,4.0,1.0,11.0,3032202.0,12.0,4.0,1.0,11.0,2517001.0,67.0,52.0,46.9642,11.4668,45.7282,10.9653,40.0,32.0,42.743334,11.969893,41.7956,12.2535,1.420025,0.606564,8.0,44.0757,11.2259,19.0,21.0,71.0,88.0,1515672960000000000,1515817620000000000,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,1.0
8930456.0,216.0,20.0,3.0,12.0,27.0,3010681.0,20.0,3.0,12.0,27.0,3010681.0,0.0,0.0,43.8019,11.1996,43.7696,11.2597,46.0,46.0,43.771944,11.253178,43.7714,11.254,0.015774,0.031237,0.0,43.8019,11.1996,6.0,10.0,6.0,10.0,1514408280000000000,1514575080000000000,2757.0,0.0,0.0,0.0,0.0,0.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
9002069.0,216.0,11.0,4.0,1.0,18.0,3631302.0,2.0,4.0,1.0,18.0,2521803.0,138.0,75.0,46.8953,11.4233,44.6258,10.8805,669.0,659.0,45.935315,11.161094,46.1422,11.1102,1.606486,0.600456,10.0,44.0757,11.2259,24.0,46.0,99.0,184.0,1516242120000000000,1518651060000000000,39828.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8949154.0,216.0,13.0,3.0,1.0,3.0,3602104.0,0.0,3.0,1.0,3.0,3505995.0,27.0,18.0,41.906,12.5006,43.8019,11.1996,110.0,97.0,43.559672,11.385117,43.7835,11.2604,0.427523,0.313309,13.0,43.0425,11.9108,119.0,398.0,137.0,425.0,1514940120000000000,1515337500000000000,5568.0,0.0,0.0,0.0,0.0,0.0,4395.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,Hungary,0.0
8949298.0,216.0,12.0,1.0,1.0,1.0,57080012.0,0.0,1.0,1.0,1.0,37608031.0,748.0,284.0,45.4356,12.3383,43.7742,11.2566,108.0,96.0,42.636984,12.23083,41.9008,12.4937,1.254262,0.53635,12.0,44.0757,11.2259,157.0,333.0,441.0,1081.0,1514764800000000000,1515156660000000000,4650.0,0.0,0.0,0.0002091847900884148,2.39557603997746e-06,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Hungary,2.0
8939877.0,216.0,18.0,6.0,12.0,30.0,3016811.0,18.0,6.0,12.0,30.0,3016811.0,0.0,0.0,43.3944,11.2305,43.7696,11.2597,17.0,17.0,43.459365,11.18492,43.3944,11.2305,0.189923,0.146009,0.0,43.3944,11.2305,5.0,6.0,5.0,6.0,1514658900000000000,1514721960000000000,1048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,0.0
8997114.0,216.0,11.0,2.0,1.0,16.0,3641237.0,7.0,2.0,1.0,16.0,2531151.0,101.0,74.0,45.5809,12.3646,44.6623,10.8609,61.0,53.0,43.060193,11.834659,42.5784,12.6104,0.767924,0.569866,8.0,43.7026,12.0237,36.0,51.0,110.0,152.0,1516087020000000000,1516308780000000000,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,Hungary,1.0
